id;colonia;municipio_id;codigo_postal_id
89908;Unión y Progreso;2200;28115
89909;Dante Delgado;2200;28115
89910;Los Reyes;2200;28115
89911;Rancho el Cristo;2200;28116
89912;Las Sirenas;2200;28116
89913;San Miguel Tlachichilco;2200;28116
89914;Rancho Pala;2200;28116
89915;Los Álamos;2200;28116
89916;Valle Dorado;2200;28116
89917;Chicola II;2200;28116
89918;El Cristo;2200;28117
89919;Los Olivos;2200;28117
89920;Valle Campestre;2200;28117
89921;Del Valle;2200;28118
89922;Gloria Escondida;2200;28118
89923;Puerta Grande;2200;28118
89924;Las Flores;2200;28118
89925;Palmira;2200;28118
89926;Las Fuentes;2200;28118
89927;21 de Octubre;2200;28118
89928;Ciprés;2200;28118
89929;Puerta del Sol;2200;28118
89930;Emiliano Zapata Sur;2200;28119
89931;Santa Cruz;2200;28119
89932;Empleados Moctezuma;2200;28119
89933;San Carlos;2200;28119
89934;Emiliano Zapata Norte;2200;28119
89935;Adolfo Lopez Mateos;2200;28120
89936;El Edén;2200;28120
89937;Galán;2200;28121
89938;10 de Mayo;2200;28122
89939;27 de Mayo;2200;28123
89940;Pluviosilla;2200;28124
89941;Quetzalcoatl;2200;28125
89942;15 de Agosto;2200;28125
89943;Jardín I;2200;28125
89944;Lomas de San MANUEL;2200;28125
89945;SOAICC Solidaridad;2200;28125
89946;San José;2200;28125
89947;El Espinal;2200;28125
89948;San José;2200;28125
89949;Las Haciendas;2200;28125
89950;FOVISSSTE;2200;28125
89951;Lomas de San Alejandro;2200;28125
89952;Daniel Sierra;2200;28125
89953;Jazmín;2200;28125
89954;La Joya;2200;28125
89955;Jardín II;2200;28125
89956;Tecnológica;2200;28125
89957;Luis Donaldo Colosio;2200;28125
89958;Aries;2200;28126
89959;C.R.O.C.;2200;28127
89960;C.R.O.M.;2200;28128
89961;El Espinal II;2200;28129
89962;El Chayotal;2200;28130
89963;Tulipanes II;2200;28130
89964;Tulipanes I;2200;28130
89965;Miguel Alemán;2200;28131
89966;CANACINTRA;2200;28131
89967;Arboleda;2200;28131
89968;El Yute;2200;28131
89969;Maraflores;2200;28131
89970;Barrio Nuevo;2200;28131
89971;Rafael Alvarado;2200;28131
89972;Agrícola Moctezuma;2200;28132
89973;Electricistas;2200;28132
89974;Jardín;2200;28133
89975;Ojo de Agua;2200;28134
89976;Fidel Velázquez;2200;28135
89977;Santa Maria Tlachichilco;2200;28136
89978;Unión Obrera;2200;28136
89979;Del Maestro;2200;28136
89980;Lourdes;2200;28136
89981;Cuauhtémoc;2200;28136
89982;Las Alamedas;2200;28136
89983;Cerritos Sur;2200;28137
89984;San Juan Bosco;2200;28137
89985;Emilio Suberbie;2200;28138
89986;Miguel Hidalgo;2200;28138
89987;Gabilondo Soler;2200;28139
89988;Las Margaritas;2200;28139
89989;Cuartos del Yute;2200;28140
89990;Cuartos de Quintana;2200;28140
89991;Guadalupe Victoria;2200;28141
89992;Carlos Marx;2200;28141
89993;Cidosa;2200;28141
89994;Francisco Verazas;2200;28141
89995;Ignacio de La LLave;2200;28142
89996;Heriberto Jara;2200;28142
89997;Cocolapan;2200;28142
89998;Agrícola Librado Rivera;2200;28142
89999;Urbana Librado Rivera;2200;28142
90000;Moctezuma;2200;28142
90001;Parque Industrial;2200;28143
90002;Las Lomas;2200;28144
90003;Molino;2200;28145
90004;Benito Juárez;2200;28146
90005;Terrícola;2200;28146
90006;Las Carmelitas;2200;28146
90007;Francisco Ferrer Guardia;2200;28146
90008;Santa Elena;2200;28146
90009;Ahuilizapan;2200;28146
90010;San Francisco;2200;28146
90011;Rincón Chico;2200;28146
90012;Rincón Grande;2200;28147
90013;Taxistas;2200;28147
90014;San Francisco;2200;28147
90015;Paraíso;2200;28147
90016;Carlos Roberto Smicht;2200;28147
90017;SOAICC;2200;28147
90018;Dante Delgado;2200;28148
90019;Moctezuma;2200;28148
90020;Las Palmeras II;2200;28149
90021;Pradera;2200;28149
90022;Las Palmeras;2200;28149
90023;Santa Gertrudis;2200;28150
90024;Jalapilla;2201;28151
90025;San Juan del Río;2201;28151
90026;Barrio Primero;2201;28151
90027;Hacienda de Jalapilla;2201;28151
90028;Omiquila;2201;28151
90029;Tzoncolco;2201;28151
90030;El Boquerón;2201;28151
90031;Rafael Delgado;2201;28151
90032;Palmira;2202;28152
90033;La Loma;2202;28152
90034;Las Fuentes;2202;28152
90035;21 de Octubre;2202;28152
90036;Árbol de Oro;2202;28152
90037;Chicola;2202;28152
90038;La Gloria;2202;28152
90039;Puerta Grande;2202;28152
90040;Mariano Escobedo;2202;28152
90041;Puerta Del Sol;2202;28152
90042;Los Olivos;2202;28152
90043;El Recreo;2202;28152
90044;Del Valle;2202;28152
90045;Loma Grande;2202;28153
90046;Texmalaca;2202;28154
90047;Texmola;2202;28155
90048;San Baltazar;2202;28156
90049;Atitla;2202;28156
90050;Villa Hermosa;2202;28157
90051;Rodeo Del Berro;2202;28157
90052;Los Álamos;2203;28158
90053;Ixhuatlancillo;2203;28158
90054;Valle Campestre;2203;28158
90055;Valle Dorado;2203;28158
90056;Ixhuatlancillo;2203;28158
90057;Dante Delgado;2203;28158
90058;El Cristo;2203;28158
90059;Rancho de Pala;2203;28158
90060;Magnolias;2203;28158
90061;Valle Dorado;2203;28158
90062;Atzacan;2204;28159
90063;La Sidra;2204;28159
90064;Matlalapa;2204;28160
90065;2 Ríos;2204;28160
90066;Del Santísimo;2205;28161
90067;San Lorenzo;2205;28161
90068;Escamela;2205;28161
90069;Vistahermosa;2205;28161
90070;Potrerillo;2205;28161
90071;Lagunilla;2205;28162
90072;Moyoapan;2205;28163
90073;Chiltepec;2205;28163
90074;Sumidero;2205;28163
90075;Jose Maria Morelos;2205;28164
90076;Buenavista;2205;28164
90077;Cuautlapan;2205;28165
90078;Zoquitlan Viejo;2205;28166
90079;Campo Grande;2205;28166
90080;Campo Chico;2205;28167
90081;Capoluca;2205;28167
90082;Cumbre de Tuxpango;2205;28168
90083;La Cadena;2205;28169
90084;San Jose;2205;28170
90085;De La Luz;2205;28170
90086;Villas de Ixtac;2205;28170
90087;Empleados Kcm;2205;28170
90088;Ixtaczoquitlan Centro;2205;28170
90089;La Luz;2205;28170
90090;La Santísima;2205;28170
90091;Kimberly;2205;28170
90092;El Calvario;2205;28170
90093;Lagunilla;2205;28171
90094;Potrerillo 3 El Bosque;2205;28171
90095;Chiltepec;2205;28171
90096;2 Arroyos;2205;28171
90097;Potrerillo 2;2205;28171
90098;Potrerillo 1;2205;28171
90099;Lomas Altas;2205;28171
90100;El Guayabo;2205;28172
90101;Unión y Progreso;2205;28172
90102;Morelos 1a Sección;2205;28172
90103;Villa Unión;2205;28172
90104;27 de Septiembre El Guayabal;2205;28172
90105;Sumidero;2205;28172
90106;Escamela;2205;28172
90107;Buenavista;2205;28172
90108;19 de Octubre;2205;28172
90109;Morelos 2a Sección;2205;28172
90110;Jose Maria Morelos;2205;28172
90111;Agrícola Lezama;2205;28172
90112;Cuesta Del Mexicano;2205;28173
90113;Barrientos;2205;28173
90114;Campo Chico;2205;28173
90115;Zapoapan;2205;28173
90116;Fresnal;2205;28173
90117;El Trébol CTM;2205;28174
90118;El Mirador;2205;28174
90119;San Isidro;2205;28175
90120;Tuxpanguillo;2205;28176
90121;Rincón Maravillas;2205;28176
90122;Tuxpango;2205;28176
90123;Zacatla;2205;28176
90124;Fortín de las Flores Centro;2206;28177
90125;Lomas de La Llave;2206;28178
90126;Zacatal;2206;28178
90127;La Herradura;2206;28178
90128;El Portal;2206;28178
90129;Quinta las Animas;2206;28178
90130;Geovillas de las Flores;2206;28178
90131;Ricardo Ballinas;2206;28178
90132;Hermosa Provincia;2206;28178
90133;Los Encinos;2206;28179
90134;El Bosque;2206;28179
90135;Raquet Club;2206;28179
90136;Dante Delgado;2206;28179
90137;Las Azaleas;2206;28179
90138;Fortín;2206;28180
90139;Terminal;2206;28180
90140;Fortín Viejo;2206;28180
90141;Linda Vista;2206;28181
90142;Jacarandas;2206;28181
90143;Melesio Portillo;2206;28181
90144;Rincón de Linda Vista;2206;28181
90145;San Pablo;2206;28181
90146;Lindavista;2206;28181
90147;San Jose;2206;28181
90148;Jardín;2206;28182
90149;Santa Leticia;2206;28182
90150;Santa Lucia Potrerillo;2206;28182
90151;Santa Leticia;2206;28182
90152;San Basilio;2206;28183
90153;Las Flores;2206;28183
90154;Monte Salas;2206;28183
90155;San Camilo;2206;28183
90156;Los Pinos;2206;28183
90157;Las Gardenias;2206;28183
90158;Residencial la Llave;2206;28183
90159;Las Fuentes;2206;28183
90160;El Pedregal;2206;28183
90161;Puente Blanco;2206;28183
90162;La Esperanza;2206;28183
90163;Vicente Lombardo Toledano;2206;28183
90164;Las Flores;2206;28183
90165;Monte Blanco;2206;28183
90166;Villas de La Llave;2206;28183
90167;Santa Martina;2206;28183
90168;Los Naranjos;2206;28183
90169;Colina El Bosque;2206;28184
90170;Tlacotengo;2206;28184
90171;Villa Unión;2206;28185
90172;San Rafael Caleria;2207;28186
90173;Miguel Aguilar;2207;28186
90174;Tecama Caleria;2207;28186
90175;Cosaltepec;2207;28186
90176;Buenavista;2207;28186
90177;Agustin Millán;2207;28187
90178;El Porvenir;2207;28188
90179;La Luz Francisco I Madero;2207;28189
90180;Trancas de Tubos;2207;28190
90181;20 de Noviembre;2207;28191
90182;Colinas de San José;2207;28191
90183;Quinta Manzana Barreal;2207;28192
90184;San Jose de Tapia;2207;28192
90185;Córdoba Centro;2207;28193
90186;San Francisco Toxpan;2207;28194
90187;Nueva Beisborama;2207;28194
90188;La Fortaleza;2207;28194
90189;Palotal;2207;28194
90190;Bellavista;2207;28194
90191;Los Filtros;2207;28194
90192;Toxpan Beisborama;2207;28195
90193;Alameda Toxpan;2207;28195
90194;Nuevo Toxpan;2207;28196
90195;Berlín;2207;28197
90196;Dante Delgado (30 Caballeros);2207;28197
90197;Los Mangos;2207;28197
90198;San Antonio de Padua;2207;28197
90199;La Nueva Reforma;2207;28197
90200;Fernando Gutiérrez Barrios;2207;28197
90201;San Matías los Mangos;2207;28197
90202;Los Carriles;2207;28197
90203;El Porvenir;2207;28197
90204;Deportes;2207;28198
90205;San Francisco Toxpan Indeco;2207;28199
90206;México;2207;28200
90207;Venustiano Carranza;2207;28201
90208;San Juan;2207;28201
90209;Club Residencial Campestre;2207;28201
90210;Santa Teresita;2207;28202
90211;Santa Clara;2207;28202
90212;Santa Teresa;2207;28202
90213;Santa Matilde;2207;28202
90214;Cecadys;2207;28202
90215;Los Ceresos;2207;28203
90216;Circuito Campestre;2207;28203
90217;Los Ceresos II;2207;28203
90218;La Trinidad Chica;2207;28203
90219;Miraflores;2207;28204
90220;Petrolera;2207;28204
90221;Lomas de los Angeles;2207;28204
90222;San Nicolás;2207;28204
90223;San Nicolás 3a Secc;2207;28204
90224;Rafael Murillo Vidal;2207;28204
90225;Miraflores;2207;28204
90226;Acción y Servicio;2207;28205
90227;El Pueblito;2207;28205
90228;Las Cañas;2207;28205
90229;Fundadores de Córdoba;2207;28205
90230;El Trébol;2207;28205
90231;Antonio Luna Andrade;2207;28205
90232;San Román Infonavit;2207;28205
90233;Fraternidad;2207;28205
90234;Antorchista Secc C;2207;28205
90235;Antorchista Secc A;2207;28205
90236;Antorchista Unidad;2207;28205
90237;La Antorcha;2207;28205
90238;Álamos Infonavit;2207;28205
90239;La Luz Francisco I Madero;2207;28205
90240;Betania;2207;28205
90241;Antorchista Secc B;2207;28205
90242;El Jazmín;2207;28205
90243;San Luis;2207;28205
90244;Fredepo;2207;28205
90245;La Joyita;2207;28205
90246;Córdoba 2000;2207;28205
90247;Los Álamos;2207;28205
90248;Santa Cecilia;2207;28206
90249;Las Quintas;2207;28206
90250;Los Colorines;2207;28206
90251;Unidad Jardín;2207;28207
90252;San Nicolás Infonavit;2207;28208
90253;La Salle 2a Secc;2207;28208
90254;Alberto Rosales;2207;28208
90255;La Salle;2207;28208
90256;Sangri-la;2207;28208
90257;Las Flores;2207;28209
90258;Santa Isabel;2207;28209
90259;28 de Agosto;2207;28210
90260;Victoria;2207;28211
90261;Los Tulipanes;2207;28211
90262;Agrícola La Palma Barreal;2207;28211
90263;Pueblo de las Flores;2207;28211
90264;Las Fuentes;2207;28211
90265;Santo Domingo;2207;28211
90266;Las Palmas;2207;28211
90267;Lomas de San Marcial;2207;28211
90268;Del Maestro;2207;28212
90269;Issste;2207;28212
90270;Nuevo Córdoba;2207;28212
90271;2 Caminos;2207;28212
90272;Guadalupe Barreal;2207;28213
90273;San Isidro;2207;28213
90274;Reforma El Barreral;2207;28214
90275;Santa Elena;2207;28214
90276;Las Margaritas;2207;28214
90277;Palenque Patotal;2207;28214
90278;Santa Mónica;2207;28215
90279;San Jose de Abajo;2207;28215
90280;San Marcial;2207;28216
90281;Indeco;2207;28216
90282;Las Arboledas;2207;28216
90283;Popular;2207;28217
90284;Linda Vista;2207;28217
90285;Lomas Verdes;2207;28217
90286;Valle Del Sol;2207;28217
90287;Divina Morales;2207;28217
90288;La Esmeralda;2207;28217
90289;El Dorado;2207;28218
90290;Huilango 3000;2207;28218
90291;La Esmeralda 2a Secc;2207;28218
90292;Bugambilias;2207;28218
90293;El Sol;2207;28218
90294;Pueblo Quieto;2207;28218
90295;Santa Fe;2207;28218
90296;Azucenas;2207;28218
90297;Rincón Del Bosque;2207;28219
90298;Rinconada;2207;28219
90299;Emaus;2207;28220
90300;Shangrila;2207;28220
90301;Nuevo San Jose;2207;28221
90302;San Jose;2207;28221
90303;Jardines de San Dimas;2207;28222
90304;Federal;2207;28222
90305;Lomas;2207;28222
90306;San Dimas;2207;28222
90307;La Posta;2207;28223
90308;La Posta;2207;28223
90309;Verginia;2207;28223
90310;El Girasol;2207;28223
90311;Villa Real;2207;28223
90312;Popular La Posta;2207;28223
90313;Alianza Popular;2207;28223
90314;Dante Delgado;2207;28224
90315;30 Caballeros;2207;28224
90316;Bellavista;2207;28225
90317;Del Carmen;2207;28225
90318;Alameda;2207;28225
90319;Las Palmas;2207;28225
90320;Villas de La Alameda;2207;28225
90321;Los Olivos;2207;28225
90322;Brillante Crucero;2207;28225
90323;Caracas;2207;28225
90324;Joyas de La Alameda;2207;28225
90325;Alfa;2207;28226
90326;San Cristóbal;2207;28227
90327;Elizabeth;2207;28228
90328;Juárez;2207;28229
90329;Esperanza;2207;28229
90330;Guadalupe;2207;28229
90331;Miranda;2207;28229
90332;La Nueva;2207;28230
90333;Infonavit Santa Margarita;2207;28230
90334;Praxedis Guerrero;2207;28231
90335;Mirador;2207;28231
90336;El Refugio;2207;28231
90337;Pablo Sidar;2207;28231
90338;Agustin Millán;2207;28232
90339;Las Flores;2207;28233
90340;Miguel Alemán;2207;28233
90341;San Pedro;2207;28233
90342;De San Miguel;2207;28233
90343;Flores Magón;2207;28234
90344;Miguel Hidalgo;2207;28234
90345;Úrsulo Galvan;2207;28234
90346;Rodriguez Clara;2207;28234
90347;Los Naranjos;2207;28235
90348;Pardo;2207;28236
90349;Buen Tono;2207;28236
90350;Moderna;2207;28236
90351;Nuevo Jardín;2207;28236
90352;Huilango;2207;28236
90353;San Cayetano;2207;28236
90354;Las Arboledas Infonavit;2207;28237
90355;Gómez Morin;2207;28238
90356;Palomas;2207;28238
90357;Emilio Carranza;2207;28238
90358;Paraíso;2207;28238
90359;Loma Linda Infonavit;2207;28238
90360;Independencia;2207;28238
90361;Aguillon Guzmán;2207;28238
90362;Juan Bosco;2207;28238
90363;Las Estaciones;2207;28238
90364;Tranca Tubos;2207;28239
90365;20 de Noviembre;2207;28239
90366;Alejandra Rodriguez Salazar;2207;28240
90367;Los Robles;2207;28240
90368;Jardines de La Alameda;2207;28240
90369;Unidad Electricistas;2207;28240
90370;Villa Verde;2207;28240
90371;Las Fuentes;2207;28240
90372;Jose Maria Morelos;2207;28241
90373;Marquez Hoyos;2207;28241
90374;Lopez Arias;2207;28242
90375;Villa de las Flores;2207;28242
90376;Jardines Del Sur;2207;28242
90377;El Zopilote;2207;28242
90378;San Martin de Porres;2207;28242
90379;Vicente Lombardo Toledano;2207;28242
90380;Vista Hermosa;2207;28243
90381;Los Arcos;2207;28243
90382;Unión Deportiva Aviación;2207;28244
90383;Santa Rosalía;2207;28245
90384;Pénjamo;2207;28246
90385;Lázaro Cárdenas;2207;28246
90386;El Cañaveral;2207;28246
90387;San Miguelito;2207;28246
90388;Pino Suárez;2207;28246
90389;Erasto Portilla;2207;28247
90390;Candido Aguilar;2207;28248
90391;San Ignacio;2207;28249
90392;La Gloria;2207;28250
90393;Santa Cruz;2207;28250
90394;Santa Cruz Buenavista;2207;28250
90395;Industrial;2207;28250
90396;Erasmo Castellanos;2207;28250
90397;Industrial Patrona;2207;28250
90398;Parada A La Concha;2207;28250
90399;Rancho Trejo;2207;28250
90400;Cuauhtémoc;2207;28251
90401;Rancho Nuevo;2207;28252
90402;Los Fresnos;2207;28252
90403;La Luz Del Mundo;2207;28253
90404;Maltrata;2208;28254
90405;Xuchil;2208;28254
90406;Rodolfo Lozada Vallejo;2208;28255
90407;El Cerrito;2209;28256
90408;Rincón Santa Rosa;2209;28256
90409;El Águila;2209;28256
90410;Anáhuac;2209;28256
90411;Villas de Santa Aida;2209;28256
90412;Unión y Progreso;2209;28256
90413;La Carbonera;2209;28256
90414;Victoria;2209;28256
90415;Zapata;2209;28256
90416;Aquiles Serdán;2209;28256
90417;Aurora;2209;28256
90418;Carmen Serdán;2209;28256
90419;Petrolera;2209;28256
90420;Chapultepec;2209;28256
90421;7 de Enero;2209;28256
90422;Héroes de Independencia;2209;28256
90423;Emilio Carranza;2209;28256
90424;Vista Hermosa;2209;28256
90425;Nogales Centro;2209;28256
90426;2000;2209;28256
90427;Salvador Gonzalez;2209;28256
90428;San Lorenzo;2209;28256
90429;Felipe Carrillo Puerto;2209;28256
90430;Corregidora;2209;28256
90431;Balastrera;2209;28257
90432;Nueva Rosita;2209;28258
90433;Hermenegildo Galeana;2209;28258
90434;Álamos;2209;28258
90435;Petrolera;2209;28258
90436;Ojo Zarco;2209;28258
90437;Paseo Nuevo;2209;28258
90438;Proquina;2209;28258
90439;San Isidro;2209;28258
90440;Benito Juárez;2209;28258
90441;Ojo Zarco;2209;28258
90442;El Encinar;2209;28259
90443;La Reforma;2209;28259
90444;Arenales;2209;28259
90445;Lopez Arias;2209;28259
90446;El Pedregal;2209;28259
90447;Las Arboledas;2209;28259
90448;Guerrero;2209;28259
90449;Los Fresnos;2209;28259
90450;Provincia;2209;28259
90451;Ojo Zarco;2209;28260
90452;Taza de Agua;2209;28261
90453;Los Colorines;2209;28262
90454;Cecilio Terán;2209;28263
90455;Salvador Gonzalez Garcia;2210;28264
90456;28 de Agosto;2210;28264
90457;Tenango de Rio Blanco Centro;2210;28264
90458;Ricardo Flores Magón;2210;28265
90459;Jardines de San Buenaventura;2210;28265
90460;Unión Obrera Campesina;2210;28265
90461;Los Pinos;2210;28265
90462;Xicotepec;2210;28265
90463;Villas de Tenango;2210;28265
90464;Azteca;2210;28265
90465;Benito Juárez;2210;28265
90466;Galán;2210;28265
90467;Unidad Fovissste;2210;28265
90468;Agraria;2210;28265
90469;Álvaro Obregón;2210;28265
90470;Hospitalito;2210;28265
90471;Santa Catarina;2210;28265
90472;San Jorge;2210;28265
90473;Soaiccc;2210;28265
90474;Libertad;2210;28265
90475;San Buenaventura;2210;28265
90476;San Nicolás;2210;28265
90477;Venustiano Carranza;2210;28265
90478;Jilotepec;2210;28265
90479;Lopez Mateos;2210;28265
90480;Santa Mónica;2210;28265
90481;Lázaro Cárdenas;2210;28266
90482;Chapultepec;2210;28266
90483;San Cristóbal;2210;28266
90484;Cuauhtémoc;2210;28266
90485;Los Lirios;2210;28266
90486;Reforma;2210;28266
90487;Modelo;2210;28266
90488;Las Palmas;2210;28266
90489;7 de Enero;2210;28266
90490;Jardín;2210;28266
90491;Unión Progreso;2210;28267
90492;Primavera de Velasco;2210;28267
90493;Anáhuac;2210;28267
90494;Felipe Carrillo Puerto;2210;28267
90495;Barrio Nuevo;2210;28267
90496;Francisco I Madero;2210;28267
90497;Paseos Te Wang;2210;28267
90498;Ciudad Mendoza Centro;2211;28268
90499;Jardín;2211;28269
90500;Santa Cruz;2211;28269
90501;El Bosque;2211;28269
90502;Benito Juárez;2211;28269
90503;Unión Moderna;2211;28269
90504;Hogar;2211;28270
90505;Rincón Santa Rosa;2211;28270
90506;Los Sauces;2211;28270
90507;Los Sauces;2211;28270
90508;Unión y Progreso;2211;28270
90509;Santa Rosita;2211;28270
90510;El Águila;2211;28270
90511;Civer;2211;28270
90512;Los Cuartos;2211;28270
90513;Obrera;2211;28271
90514;Liberación;2211;28271
90515;Pablo Sidar;2211;28271
90516;Madero;2211;28271
90517;Nueva Lucha;2211;28271
90518;Central Obrera;2211;28271
90519;Necoxtla;2211;28272
90520;La Cuesta;2211;28273
90521;Aquila;2212;28274
90522;Atiopan;2212;28275
90523;El Potrero;2213;28276
90524;Tlapextitla;2213;28276
90525;Acultzingo;2213;28276
90526;Coatepec de Abajo;2213;28276
90527;Tecamalucan;2213;28277
90528;Aguaxinola;2213;28277
90529;Linda Vista;2213;28278
90530;Vaquería;2213;28279
90531;Atitla;2213;28280
90532;Coxolitla;2213;28280
90533;Puerto del Aire;2213;28280
90534;Ojo de Agua de Abaja;2213;28281
90535;Vista Hermosa;2213;28281
90536;Soledad Atzompa;2214;28282
90537;Atzompa;2214;28282
90538;Monterrey;2214;28282
90539;Buena Vista;2214;28282
90540;Tepaxapa;2214;28283
90541;El Porvenir;2214;28284
90542;San Juan de los Lagos;2214;28284
90543;Huitzila;2214;28285
90544;Tetlacinga;2214;28286
90545;Huiloapan de Cuauhtémoc Centro;2215;28287
90546;Cuauhtémoc;2215;28288
90547;Emancipación Obrera;2215;28289
90548;Tlaquilpa;2216;28290
90549;Tetlistaka;2216;28290
90550;Tlaquetzaltitla;2216;28291
90551;Astacinga;2217;28292
90552;Huapango;2217;28293
90553;Acatitla;2217;28294
90554;Xoxocotla;2218;28295
90555;Tlicalco;2218;28296
90556;Atlahuilco;2219;28297
90557;Tequila;2220;28298
90558;Los Tlaxcas;2220;28298
90559;Xalxocotla;2220;28299
90560;Cortezca;2220;28300
90561;Tlazololapan;2220;28301
90562;Chapultepec;2220;28302
90563;La Cumbre;2221;28303
90564;San Andres Tenejapa;2221;28303
90565;Tlilapan;2222;28304
90566;Barrio la Presa;2222;28304
90567;Tonalixco;2222;28305
90568;Tepetzingo;2223;28306
90569;Tepetlaxitla;2223;28307
90570;Magdalena;2223;28308
90571;Agrícola Úrsulo Galván;2224;28309
90572;Naranjal;2224;28309
90573;Xochitla;2224;28309
90574;Coetzala;2225;28310
90575;La Concepción;2225;28311
90576;1o de Mayo;2226;28312
90577;Las Palmas;2226;28312
90578;Omealca;2226;28312
90579;Kilómetro G 29;2226;28312
90580;Paso Amapa;2226;28313
90581;Suchiles;2226;28314
90582;Tenejapan de Mata;2226;28314
90583;San Jose de Abajo;2226;28315
90584;Matatenatito;2226;28316
90585;Dos Caminos;2226;28316
90586;Pocitos;2226;28317
90587;Omealca;2226;28318
90588;Mata Clara;2227;28319
90589;El Tamarindo;2227;28319
90590;El Maguey;2227;28319
90591;Mata Naranjo;2227;28319
90592;La Quebradora;2227;28319
90593;Mata Redonda;2227;28319
90594;El Coyol;2227;28319
90595;2 Caminos;2227;28320
90596;Cuitlahuac Centro;2227;28321
90597;30 de Abril;2227;28322
90598;Cuauhtémoc Cárdenas;2227;28322
90599;Oaxaca;2227;28322
90600;El Jovito;2227;28322
90601;San Pedro;2227;28323
90602;Tepeyac;2227;28323
90603;Concordia;2227;28324
90604;El Polvorín;2227;28324
90605;Loma del Carmen;2228;28325
90606;Cobos Garcia;2228;28325
90607;La Aguja;2228;28325
90608;Cuichapa;2228;28325
90609;La Laja;2228;28326
90610;La Providencia;2228;28327
90611;Calzada del Panteón;2229;28328
90612;Campo Deportivo;2229;28328
90613;Valle Dorado;2229;28328
90614;Triangulito;2229;28328
90615;Yanga Centro;2229;28328
90616;El Pedregal;2229;28328
90617;Negro Yanga;2229;28328
90618;Dr. Vertiz;2229;28328
90619;La Concepción;2229;28328
90620;Barrio Guadalupe;2229;28328
90621;Los Pocitos;2229;28328
90622;Barrio Maceda;2229;28328
90623;Paraíso;2229;28328
90624;Oriente;2229;28328
90625;El Palmar;2229;28328
90626;Progreso;2229;28328
90627;La Cancha;2229;28328
90628;El Carril;2229;28328
90629;Río Seco;2229;28328
90630;El Cerrito;2229;28328
90631;Gral. Juan Jose Baez;2229;28329
90632;Adolfo Lopez Mateos;2229;28329
90633;Gral. Francisco Paz;2229;28329
90634;Palmillas;2229;28330
90635;San Isidro;2230;28331
90636;Paraje Nuevo Centro;2230;28331
90637;Santa Cecilia;2230;28331
90638;Guadalupe;2230;28331
90639;24 de Febrero;2230;28331
90640;California;2230;28331
90641;Ojo de Agua Chico;2230;28332
90642;La Gloria;2230;28333
90643;San Rafael Rio Seco;2230;28334
90644;La Palma;2230;28334
90645;Amatlan de los Reyes;2230;28335
90646;Zacatipan;2230;28335
90647;La Peñuela;2230;28336
90648;Concordia;2230;28337
90649;Manuel Leon;2230;28337
90650;La Ermita;2230;28337
90651;Cacahuatal;2230;28338
90652;Venta Parada;2230;28338
90653;El Otate;2230;28339
90654;Los Angeles;2230;28340
90655;La Patrona;2230;28340
90656;Guadalupe;2230;28341
90657;Cañada Blanca;2230;28342
90658;Trapiche Viejo;2230;28343
90659;Fraternidad;2230;28343
90660;Atoyac Centro;2231;28344
90661;La Lagunilla;2231;28345
90662;Conzatti;2231;28345
90663;Mercado Viejo;2231;28346
90664;Los Pinos;2231;28346
90665;Chamizal;2231;28346
90666;Unión y Progreso;2231;28346
90667;Guamúchil;2231;28346
90668;Gral. Miguel Alemán Centro;2231;28346
90669;Hidalgo;2231;28346
90670;Sección 23;2231;28346
90671;La Loma;2231;28347
90672;5 de Mayo;2231;28347
90673;Obrera;2231;28347
90674;Sixto Gonzalez;2231;28347
90675;Cruz Verde;2231;28347
90676;Chapultepec;2231;28347
90677;Cortina;2231;28347
90678;Buenos Aires;2231;28348
90679;El Pedregal;2231;28348
90680;Guadalupe;2231;28348
90681;Rancho Frió;2231;28348
90682;Transbordo;2231;28348
90683;Arroyo Hondo;2231;28349
90684;El Albión;2231;28349
90685;Corral Piedra;2231;28349
90686;Caballo Blanco;2231;28349
90687;Portezuelos;2231;28349
90688;Rancho los Leonés;2231;28349
90689;Rancho Brenis;2231;28349
90690;Emiliano Zapata;2231;28349
90691;La Germanía;2231;28349
90692;Las Carolinas;2231;28349
90693;La Esperanza;2231;28349
90694;Rancho Fermín;2231;28349
90695;La Palma;2231;28349
90696;Mata Larga;2231;28349
90697;Rancho las Palma;2231;28349
90698;Peña Blanca;2231;28349
90699;Nuevo Miraflores;2231;28350
90700;Santa Anita;2231;28350
90701;Vista Hermosa;2231;28350
90702;La Perla;2231;28350
90703;Tenextel;2231;28350
90704;Progreso;2231;28350
90705;La Purísima;2231;28350
90706;El Faro;2231;28350
90707;Miraflores;2231;28350
90708;El Mirador;2231;28350
90709;Guadalupe;2231;28350
90710;Ejido Tlacorrancho;2231;28350
90711;Rancho María;2231;28350
90712;Santa Barbara;2231;28350
90713;Rancho Nuevo;2231;28350
90714;Rancho los Pérez;2231;28350
90715;Cañada Azul;2231;28350
90716;El Zapote;2231;28350
90717;Chiquihuite;2231;28350
90718;Zapotecas;2231;28350
90719;La Providencia;2231;28350
90720;San Ricardo;2231;28350
90721;Buenos Aires;2231;28350
90722;Pazimaro (Santa Brígida);2231;28350
90723;Canaletas;2231;28350
90724;La Charca;2231;28350
90725;Villa Nueva;2231;28350
90726;Nogales;2231;28350
90727;La Reforma;2231;28350
90728;El Rosario;2231;28350
